name,poi_class,display_category,lon,lat,ring_mi
,,Real Estate Service,-81.63302,30.16443,5
,,Uncategorized,-81.6324903,30.16409459999999,5
,,Shopping,-81.6324757,30.1645605,5
,,Restaurant,-81.6321579,30.16491072,5
,,Bar,-81.63217735419414,30.164900508200876,5
,,Bar,-81.63206882595045,30.16488681209421,5
,,Uncategorized,-81.632076,30.164901999999994,5
,,Second Hand Store,-81.6319921,30.164338990000008,5
,,Building Or Construction Service,-81.63219855,30.164445499999996,5
,,Restaurant,-81.63205853897828,30.164067917597162,5
,,Personal Or Beauty Service,-81.63206454,30.16409203,5
,,Casual Eatery,-81.6320507,30.164136400000004,5
,,Restaurant,-81.6320507,30.164136400000004,5
,,Restaurant,-81.6320507,30.164136400000004,5
,,Fashion And Apparel Store,-81.6320507,30.164136400000004,5
,,Personal Or Beauty Service,-81.63206,30.164150000000003,5
,,Restaurant,-81.63207268,30.16409897,5
,,Fashion And Apparel Store,-81.63208818000001,30.164091239999994,5
,,Shipping Or Delivery Service,-81.63200151,30.164098310000004,5
,,Personal Or Beauty Service,-81.63200958,30.164090750000007,5
,,Laundry Service,-81.63200939,30.163906989999997,5
,,Casual Eatery,-81.63205476,30.16384091,5
,,Supplier Or Distributor,-81.6319686,30.163744900000008,5
,,Bank Or Credit Union,-81.63212,30.163210999999986,5
,,Bank Or Credit Union,-81.63211751595554,30.16313842018913,5
,,Automotive Service,-81.63207414,30.16313639,5
,,Health Care,-81.63202,30.162529999999997,5
,,Casual Eatery,-81.63221189,30.162213289999997,5
,,Flowers And Gifts Store,-81.63223225,30.162098089999997,5
,,Technical Service,-81.63215634,30.162165590000004,5
,,Fashion And Apparel Store,-81.63201375725687,30.162087774214832,5
,,Restaurant,-81.632035,30.162014,5
,,Vehicle Parts Store,-81.63213696,30.16156627,5
,,Personal Or Beauty Service,-81.63218837,30.16183575000001,5
,,Arts Crafts And Hobby Store,-81.63216318,30.161951960000003,5
,,Event Or Party Service,-81.63221578,30.16202328,5
,,Animal Or Pet Service,-81.63237212,30.162394730000003,5
,,Uncategorized,-81.63227846648839,30.162657761758137,5
,,Travel Service,-81.63237264,30.162602589999995,5
,,Surgery,-81.6325247,30.162649,5
,,Shipping Or Delivery Service,-81.6325485,30.1616821,5
,,Casual Eatery,-81.63295731,30.16207495,5
,,Automotive Service,-81.63305437,30.16179117,5
,,Automotive Service,-81.633017,30.161777000000004,5
,,Food And Beverage Store,-81.63286327,30.16236437,5
,,Food And Beverage Store,-81.63303231,30.163208769999994,5
,,Real Estate Service,-81.6330414,30.163200400000004,5
,,Real Estate Service,-81.63304900398931,30.163168134516702,5
,,Real Estate Service,-81.63304900398931,30.163168134516702,5
,,Real Estate Service,-81.63304900398931,30.163168134516702,5
,,Real Estate Service,-81.63303,30.16313999999999,5
,,Real Estate Service,-81.63303,30.16313999999999,5
,,Real Estate Service,-81.63303,30.16313999999999,5
,,Wellness Service,-81.6327041,30.1629316,5
,,Personal Or Beauty Service,-81.6327041,30.1629316,5
,,Real Estate Service,-81.632683,30.163091,5
,,Dental Clinic,-81.63308262,30.1635217,5
,,Second Hand Store,-81.6334,30.163909999999998,5
,,Automotive Service,-81.63323558026158,30.163584048464788,5
,,Dental Clinic,-81.633145,30.163590999999997,5
,,Sport Or Fitness Facility,-81.63350154,30.16310561000001,5
,,Sport Or Recreation Club,-81.633438110352,30.163103715975,5
,,Fashion And Apparel Store,-81.633441,30.162896,5
,,Christian Place Of Worship,-81.63355947,30.162821849999997,5
,,Books Music And Video Store,-81.63353,30.162830327619996,5
,,Real Estate Service,-81.63355406,30.162917270000005,5
,,Sport Or Recreation Club,-81.63354589,30.16291722,5
,,Rental Service,-81.63354638,30.16293126,5
,,Wellness Service,-81.63360539,30.16302127,5
,,Rental Service,-81.6335992,30.16291043,5
,,Fashion And Apparel Store,-81.63365489,30.162818869999988,5
,,Personal Or Beauty Service,-81.63369546,30.16294017000001,5
,,Personal Or Beauty Service,-81.63369047,30.162949010000002,5
,,Personal Or Beauty Service,-81.63369583,30.162963829999992,5
,,Sport Or Recreation Club,-81.63365539217803,30.162970487705927,5
,,Books Music And Video Store,-81.63365539217803,30.162970487705927,5
,,Second Hand Store,-81.63350664,30.16390708,5
,,Hardware Home And Garden Store,-81.63361843378475,30.16395456408464,5
,,Wellness Service,-81.634282,30.16334200000001,5
,,Rental Service,-81.633757,30.161718,5
,,Storage Facility,-81.63369612,30.162110059999996,5
,,Fast Food Restaurant,-81.63316894,30.160555600000006,5
,,Vehicle Parts Store,-81.63406553860113,30.16027864406881,5
,,Restaurant,-81.6340533971899,30.16029612584364,5
,,Sport Or Recreation Club,-81.63374174,30.16061836,5
,,Personal Or Beauty Service,-81.63372681,30.160532319999994,5
,,Shopping,-81.63374286667174,30.16046995000359,5
,,Food And Beverage Store,-81.63372743,30.160129509999997,5
,,Personal Or Beauty Service,-81.633749,30.160079999999997,5
,,Personal Or Beauty Service,-81.63377366,30.16014473,5
,,Vehicle Parts Store,-81.63383004,30.160002419999994,5
,,Bank Or Credit Union,-81.633835,30.160015,5
,,Home Service,-81.63376,30.160010000000003,5
,,Home Service,-81.63376,30.160010000000003,5
,,Home Service,-81.63376,30.160010000000003,5
,,Restaurant,-81.63382727,30.159640219999993,5
,,Animal And Pet Store,-81.63381017,30.15975821,5
,,Casual Eatery,-81.63392479,30.159860640000005,5
,,Animal Or Pet Service,-81.6339876,30.159895100000004,5
,,Supplier Or Distributor,-81.6339876,30.1598952,5
,,Personal Or Beauty Service,-81.634008,30.159967000000005,5
,,Uncategorized,-81.633985,30.15997999999999,5
,,Personal Or Beauty Service,-81.6339625324179,30.159972839314708,5
,,Fast Food Restaurant,-81.63391467685719,30.15992652577822,5
,,Food And Beverage Store,-81.63395600000001,30.160042,5
,,Market,-81.6340932576163,30.160100739087497,5
,,Restaurant,-81.63373410701752,30.15938595542482,5
,,Food And Beverage Store,-81.633726,30.15913199999999,5
,,Animal Or Pet Service,-81.63347706,30.159013440000006,5
,,Animal Or Pet Service,-81.63345338057918,30.15947496814032,5
,,Restaurant,-81.6336628,30.159323230000002,5
,,Shopping Mall,-81.633685,30.159897,5
,,Restaurant,-81.633685,30.159897,5
,,Vehicle Parts Store,-81.633685,30.159897,5
,,Hardware Home And Garden Store,-81.63368,30.159910000000007,5
,,Fashion And Apparel Store,-81.63370084055823,30.16003337923705,5
,,Fast Food Restaurant,-81.6335834,30.159941100000008,5
,,Financial Service,-81.6335834,30.159941100000008,5
,,Animal And Pet Store,-81.6333629,30.1596176,5
,,Specialty Store,-81.632755,30.160002000000002,5
,,Fast Food Restaurant,-81.6330555,30.16112643,5
,,Automotive Service,-81.63303894,30.16135239,5
,,Uncategorized,-81.6325778,30.160516100000002,5
,,Bank Or Credit Union,-81.63229288,30.16053916,5
,,Gas Station,-81.63237299065688,30.161258693640573,5
,,Casual Eatery,-81.63231827,30.16008652,5
,,Primary Care Or General Clinic,-81.63185115,30.159296535397,5
,,Restaurant,-81.63162,30.159181,5
,,Surgery,-81.63150922,30.159008780000004,5
,,Doctor,-81.63140353,30.159005499999992,5
,,Financial Service,-81.6312736,30.159247500000003,5
,,Restaurant,-81.63123332,30.159282049999998,5
,,Real Estate Service,-81.63122736,30.15924603,5
,,Sport Or Recreation Club,-81.6311987,30.159250340000003,5
,,Real Estate Service,-81.63118200000001,30.15934899999999,5
,,Gym,-81.6312103271484,30.1593818664551,5
,,Hospital,-81.6312253,30.159430699999998,5
,,Real Estate Service,-81.63116511536,30.159460659207003,5
,,Real Estate Service,-81.63116511536,30.159460659207003,5
,,Real Estate Service,-81.63116511536,30.159460659207003,5
,,Fitness Studio,-81.63116511536,30.159460659207003,5
,,Specialized Health Care,-81.63118000000001,30.159430000000004,5
,,Corporate Or Business Office,-81.6310906515918,30.159546911038987,5
,,Bank Or Credit Union,-81.6310906515918,30.159546911038987,5
,,Restaurant,-81.63112578819603,30.159424016705525,5
,,Restaurant,-81.63112578819603,30.159424016705525,5
,,Doctor,-81.63112578819603,30.159424016705525,5
,,Bank Or Credit Union,-81.63109600000001,30.159316,5
,,Restaurant,-81.63115412,30.159188390000004,5
,,Restaurant,-81.630938,30.159071999999995,5
,,Personal Or Beauty Service,-81.63103008369978,30.159331389609857,5
,,Real Estate Service,-81.631048,30.159270000000003,5
,,Personal Or Beauty Service,-81.63108299999999,30.15949399999999,5
,,Professional Service,-81.63082014,30.160034379999995,5
,,Farm,-81.63100319000002,30.160044309999996,5
,,Diagnostics Imaging Or Lab Service,-81.63122140000002,30.159567999999997,5
,,Physical Medicine And Rehabilitation,-81.63124975,30.15965942,5
,,Casual Eatery,-81.63108880942586,30.16040808322608,5
,,Restaurant,-81.6315558501362,30.160512545175113,5
,,Animal Or Pet Service,-81.63189742,30.1611311,5
,,Laundry Service,-81.6319099,30.161156650000002,5
,,Restaurant,-81.63188378,30.161658879999994,5
,,Building Or Construction Service,-81.62930388,30.164757440000002,5
,,Fashion And Apparel Store,-81.62897,30.165650000000007,5
,,Financial Service,-81.62915049,30.167765199999995,5
,,Financial Service,-81.62915114,30.167767879999996,5
,,Financial Service,-81.629146,30.167781000000012,5
,,Financial Service,-81.62917755,30.167801039999997,5
,,Financial Service,-81.62915863,30.167764729999995,5
,,Financial Service,-81.62915276,30.16776753,5
,,Financial Service,-81.62915313,30.167763689999994,5
,,Financial Service,-81.62915399,30.16776461000001,5
,,Financial Service,-81.62917634000001,30.16780063,5
,,Sport Or Fitness Facility,-81.62954957,30.167531999999998,5
,,Sport Field,-81.629587,30.167584,5
,,Auto Dealer,-81.6296,30.167574,5
,,Uncategorized,-81.6296005249023,30.1676063537598,5
,,Technical Service,-81.6295994,30.16760947,5
,,Bank Or Credit Union,-81.6292,30.16889999999999,5
,,Bank Or Credit Union,-81.62977273,30.168492579999995,5
,,Automotive Service,-81.6306054,30.168077389999993,5
,,Wellness Service,-81.63037325,30.16782063000001,5
,,Diagnostics Imaging Or Lab Service,-81.6303765,30.167829399999995,5
,,Second Hand Store,-81.630393,30.168227999999992,5
,,Complementary And Alternative Medicine,-81.63027426,30.16758574,5
,,Personal Or Beauty Service,-81.63046831000001,30.167686230000005,5
,,Complementary And Alternative Medicine,-81.63057584,30.16780116,5
,,Personal Care And Beauty Store,-81.630632,30.167521,5
,,Christian Place Of Worship,-81.63078762340973,30.16772594873296,5
,,Automotive Service,-81.63074426,30.16693725,5
,,Automotive Service,-81.63024572,30.166684389999997,5
,,Education,-81.63012298096591,30.167632111825327,5
,,Specialty Store,-81.63003030000002,30.167571499999998,5
,,Financial Service,-81.62996262,30.167573400000006,5
,,Christian Place Of Worship,-81.62996,30.16756,5
,,Home Service,-81.63028557,30.165617410000003,5
,,Food And Beverage Store,-81.631938,30.164063999999996,5
,,Fire Station,-81.63177514000002,30.166022059999996,5
,,Uncategorized,-81.6319333,30.166646499999995,5
,,Attorney Or Law Firm,-81.631927,30.167778560388577,5
,,Restaurant,-81.631621,30.167460000000002,5
,,Uncategorized,-81.6315736,30.167525599999998,5
,,Electronics Store,-81.63138418,30.16691626,5
,,Coffee Shop,-81.63164981,30.166558019999993,5
,,Specialty Store,-81.63136285000002,30.166696100000006,5
,,Uncategorized,-81.6313103385876,30.166898475747928,5
,,Convenience Store,-81.63127998,30.167062539999986,5
,,Supplier Or Distributor,-81.6312568,30.1670907,5
,,Vehicle Service,-81.63129276914873,30.166959921253934,5
,,Vehicle Service,-81.63106209,30.16655021,5
,,Hardware Home And Garden Store,-81.630966,30.166745,5
,,Bank Or Credit Union,-81.63103841,30.167486789999998,5
,,Gas Station,-81.63113464349428,30.167512929718452,5
,,Uncategorized,-81.6310058,30.16800039999999,5
,,Auto Dealer,-81.631625,30.168505,5
,,Tutoring Service,-81.63190329,30.168293910000006,5
,,Christian Place Of Worship,-81.63172284,30.169076129999997,5
,,Social Or Community Service,-81.631536038231,30.169460398484002,5
,,Christian Place Of Worship,-81.63115,30.16963,5
,,Religious Organization,-81.63115,30.16963,5
,,Christian Place Of Worship,-81.63101073317856,30.16954066771429,5
,,Christian Place Of Worship,-81.63120944,30.169901439999993,5
,,Christian Place Of Worship,-81.63088572,30.17079290000001,5
,,Christian Place Of Worship,-81.63082802,30.170844359999997,5
,,Home Service,-81.6309481,30.171121199999988,5
,,Building Or Construction Service,-81.63080342,30.171196550000005,5
,,Home Service,-81.63092613962317,30.171233590878256,5
,,B2B Office And Professional Service,-81.63033,30.172669999999997,5
,,Restaurant,-81.63033,30.172669999999997,5
,,Bar,-81.6299793,30.173505260000006,5
,,Food And Beverage Store,-81.63018616,30.173900099999997,5
,,Bar,-81.63013776,30.173917669999998,5
,,Personal Or Beauty Service,-81.63007,30.174111000000003,5
,,Restaurant,-81.63003489167355,30.174136571276023,5
,,Electronics Store,-81.63000900000002,30.174106999999992,5
,,Personal Or Beauty Service,-81.63,30.17408,5
,,Personal Or Beauty Service,-81.62995674761476,30.173982494134055,5
,,Restaurant,-81.62995674761476,30.173982494134055,5
,,Doctor,-81.62988131,30.17366756,5
,,Specialty Store,-81.62983776155662,30.174060117856616,5
,,Home Service,-81.6298045,30.174037599999995,5
,,Musical Instrument And Pro Audio Store,-81.6298045,30.174037599999995,5
,,Fashion And Apparel Store,-81.6298045,30.174037599999995,5
,,Personal Or Beauty Service,-81.62981109946908,30.173913749985534,5
,,Restaurant,-81.62973989999999,30.17343110000001,5
,,Hardware Home And Garden Store,-81.62977977,30.17347910000001,5
,,Automotive Service,-81.62971795,30.17262016999999,5
,,Automotive Service,-81.62976466510962,30.172338256410303,5
,,Automotive Service,-81.62981106,30.17251138,5
,,Food And Beverage Store,-81.62980589,30.171665589999993,5
,,Bank Or Credit Union,-81.6296958503,30.17147176499999,5
,,Electronics Store,-81.62976552,30.17155659,5
,,Restaurant,-81.62984416262263,30.171598519571567,5
,,Food And Beverage Store,-81.629857,30.171606,5
,,Real Estate Service,-81.6298055,30.17127129,5
,,Real Estate Service,-81.62979695616666,30.17119619300001,5
,,Real Estate Service,-81.62985005,30.171229379999996,5
,,Real Estate Service,-81.62985032,30.171229759999996,5
,,Real Estate Service,-81.6298522,30.171228439999997,5
,,Real Estate Service,-81.62981618,30.171267729999993,5
,,Real Estate Service,-81.62981596,30.171277830000008,5
,,Real Estate Service,-81.62981927,30.171276690000003,5
,,Real Estate Service,-81.629902,30.171183999999993,5
,,Real Estate Service,-81.6298547,30.171228330000005,5
,,Real Estate Service,-81.62985883,30.171221680000002,5
,,Real Estate Service,-81.62985394,30.171227590000004,5
,,Real Estate Service,-81.62985793,30.171224249999998,5
,,Real Estate Service,-81.62983746,30.171120879999993,5
,,Real Estate Service,-81.63013,30.171150000000004,5
,,Real Estate Service,-81.63013,30.171150000000004,5
,,Real Estate Service,-81.63013,30.171150000000004,5
,,Real Estate Service,-81.629959,30.17110299999999,5
,,Real Estate Service,-81.62993961,30.171205470000004,5
,,Storage Facility,-81.63061718,30.171065740000007,5
,,Christian Place Of Worship,-81.63057000000002,30.17052,5
,,Religious Organization,-81.63057000000002,30.17052,5
,,Uncategorized,-81.63057000000002,30.17052,5
,,Preschool,-81.63075345,30.169786640000005,5
,,Primary Care Or General Clinic,-81.62930598,30.169746299999993,5
,,Apartment,-81.629621,30.170103,5
,,Uncategorized,-81.6291913,30.171237599999998,5
,,Home Service,-81.62885603,30.17074506,5
,,Storage Facility,-81.62877022,30.171371260000008,5
,,Reproductive Perinatal And Womens Care,-81.6287387,30.171115400000016,5
,,Fast Food Restaurant,-81.62866842,30.171590510000005,5
,,Family Service,-81.62864,30.17066999999999,5
,,Vehicle Parts Store,-81.62837542,30.172103179999993,5
,,Casual Eatery,-81.62817073,30.172853539999995,5
,,Bar,-81.62809,30.17289999999999,5
,,Hardware Home And Garden Store,-81.62758935,30.17214047,5
,,Department Store,-81.62758938614635,30.172005056711626,5
,,Personal Or Beauty Service,-81.62737078,30.172031959999995,5
,,Personal Or Beauty Service,-81.62731011276847,30.17212700084632,5
,,Restaurant,-81.6278982,30.17359082000001,5
,,Electronics Store,-81.62789,30.173479999999994,5
,,Corporate Or Business Office,-81.62796316,30.173442079999997,5
,,Arts Crafts And Hobby Store,-81.62846,30.173180000000006,5
,,Arts Crafts And Hobby Store,-81.62846,30.173180000000006,5
,,Hardware Home And Garden Store,-81.628219,30.173810999999993,5
,,Hardware Home And Garden Store,-81.628748,30.172908999999994,5
,,Auto Dealer,-81.62871837615967,30.173373735009246,5
,,Fashion And Apparel Store,-81.628639,30.172811000000003,5
,,Automotive Service,-81.6289403,30.172408299999997,5
,,Vehicle Parts Store,-81.628762,30.172310000000007,5
,,Restaurant,-81.629142,30.171857000000003,5
,,Gas Station,-81.62940662473568,30.172505642704163,5
,,Automotive Service,-81.629384,30.172565999999993,5
,,Gas Station,-81.629417,30.172558000000006,5
,,Fashion And Apparel Store,-81.62949574766805,30.17345788153228,5
,,Restaurant,-81.62951331874217,30.17339643855392,5
,,Uncategorized,-81.629456375141,30.173387688835,5
,,Art Gallery,-81.62939881,30.173464579999994,5
,,Personal Care And Beauty Store,-81.62936783,30.17335320999999,5
,,Restaurant,-81.6291925,30.1729632,5
,,Real Estate Service,-81.62961318280315,30.175611198700985,3
,,Arts Crafts And Hobby Store,-81.62959561140457,30.175672641207495,3
,,B2B Office And Professional Service,-81.62943,30.17560900000001,3
,,Personal Or Beauty Service,-81.62944432597371,30.176017223416352,3
,,Home Service,-81.62956382,30.175858789999996,3
,,Personal Or Beauty Service,-81.62956861,30.175964929999992,3
,,Hardware Home And Garden Store,-81.62956187,30.176295870000015,3
,,Hardware Home And Garden Store,-81.6295,30.176395999999993,3
,,Personal Or Beauty Service,-81.6294804693744,30.176502584613175,3
